Date,Open,High,Low,Close,Volume
04-10-16,217.16,217.4,215.23,215.94,3317950
05-10-16,216.61,217.35,216.56,216.89,2860576
06-10-16,216.59,217.26,215.96,217.1,2437579
07-10-16,217.33,217.58,215.4,216.25,7719857
10-10-16,217.37,217.93,217.22,217.34,2642423
11-10-16,216.88,216.95,213.79,214.66,3985546
12-10-16,214.82,215.53,214.23,214.93,2415252
13-10-16,213.35,214.81,212.41,214.27,4465675
14-10-16,215.39,215.91,214.25,214.29,3713399
17-10-16,2.14E+02,214.6,213.39,213.58,2932980
18-10-16,215.45,215.5,214.49,214.9,1602699
19-10-16,215.2,215.85,214.82,215.43,2718205
20-10-16,215.1,215.75,214.33,215.06,2519610
21-10-16,214.19,215.3,213.99,215.16,2227365
24-10-16,216.23,216.53,215.7,216.11,2277734
25-10-16,215.9,216.2,215.21,215.42,2189313
26-10-16,214.42,215.64,214.16,214.97,2501356
27-10-16,215.81,215.83,214.3,214.38,2882218
28-10-16,214.33,215.14,212.93,213.75,3880639
31-10-16,214.16,214.39,213.57,213.69,4264570
01-11-16,214.13,214.18,210.79,212.23,8079677
02-11-16,211.87,212.29,210.41,210.9,3790494
03-11-16,211.17,211.41,209.64,210.02,3740302
04-11-16,210.09,211.07,209.57,209.67,3932627
07-11-16,212.65,214.39,212.49,214.32,8402853
08-11-16,213.92,216,213.6,215.31,6422205
09-11-16,213.51,218.34,213.47,217.69,9807398
10-11-16,218.58,219.55,216.45,218.12,8137543
11-11-16,217.32,217.92,216.55,217.73,7363459
14-11-16,218.37,218.5,216.95,217.79,3748579
15-11-16,218.29,219.52,218.02,219.52,5305809
16-11-16,218.78,219.38,218.67,219.24,4249736
17-11-16,219.32,220.31,219.17,220.23,5754858
18-11-16,220.31,220.52,219.53,219.79,4573051
21-11-16,220.42,221.44,220.26,221.39,3181562
22-11-16,221.8,222.05,220.99,221.76,3062296
23-11-16,221.25,222.03,221.01,222,3758490
25-11-16,222.36,222.82,222.29,222.81,1850782
28-11-16,222.43,222.75,221.63,221.83,4820866
29-11-16,221.81,222.72,221.43,222.19,3569669
30-11-16,222.94,223.1,221.53,221.53,6249128
01-12-16,221.97,221.98,220.42,220.73,3842734
02-12-16,220.93,221.5,220.52,220.91,3309613
05-12-16,221.94,222.67,221.7,222.19,2441849
06-12-16,222.51,223.02,221.93,222.99,3124561
07-12-16,222.83,225.97,222.66,225.87,3498863
08-12-16,225.9,227.01,2.26E+02,226.41,4668209
09-12-16,226.72,227.85,226.69,227.85,4484744
12-12-16,227.74,228.29,227.09,227.57,4742267
13-12-16,228.38,229.69,228.34,229.05,5940551
14-12-16,228.74,229.59,226.69,227.32,8447898
15-12-16,227.5,229.16,227.34,228.08,4941231
16-12-16,228.67,228.74,227.33,227.73,5192875
19-12-16,227.91,228.68,227.76,228.15,4271764
20-12-16,228.82,229.24,228.55,229.05,3591825
21-12-16,227.67,227.83,227.14,227.18,2819701
22-12-16,226.97,227.1,226.29,226.85,2278457
23-12-16,226.82,227.08,226.58,227,2612705
27-12-16,227.39,228.1,227.39,227.64,2560695
28-12-16,227.95,227.95,225.64,225.77,3972816
29-12-16,225.85,226.25,225.21,225.75,4484542
30-12-16,226.13,226.2,224.09,224.99,5462731
03-01-17,226.4,227.2,225.24,226.58,6396573
04-01-17,226.96,228.11,226.95,227.95,4099048
05-01-17,227.63,227.96,226.85,227.74,2970122
06-01-17,227.91,229.13,227.28,228.64,3110142
09-01-17,228.27,228.47,227.81,227.9,2360642
10-01-17,227.83,228.82,227.38,227.8,2961849
11-01-17,227.76,228.43,226.96,228.41,4012759
12-01-17,227.88,228.14,226.32,227.97,3535394
13-01-17,228.13,228.79,228.07,228.39,4580846
17-01-17,227.71,228.17,227.19,227.64,4929189
18-01-17,227.95,228.17,227.29,228.08,3210178
19-01-17,228.21,228.4,226.79,227.35,2606465
20-01-17,228.08,228.69,227.44,228.1,3079282
23-01-17,227.74,228.18,226.66,227.57,3772663
24-01-17,227.8,229.47,227.66,228.96,2516666
25-01-17,230.09,230.96,229.89,230.82,3868150
26-01-17,2.31E+02,231.1,230.4,230.75,3278067
27-01-17,230.82,230.96,230.17,2.30E+02,2511655
30-01-17,229.55,229.6,227.8,229.03,3812155
31-01-17,228.33,228.97,227.72,228.93,4793203
01-02-17,229.69,229.97,228.33,229.05,6480998
02-02-17,228.61,229.48,228.22,229.13,3179330
03-02-17,230.22,230.93,229.85,230.79,1837548
06-02-17,230.26,230.72,229.95,2.30E+02,1674018
07-02-17,230.8,231.06,230.11,230.37,2331455
08-02-17,230,230.79,229.72,230.65,1963727
09-02-17,230.96,232.36,230.93,232,3271456
10-02-17,232.44,233.19,232.3,232.91,2683920
13-02-17,233.55,234.51,233.49,234.2,2641361
14-02-17,234.02,235.15,233.59,235.14,3021059
15-02-17,234.91,236.6,234.85,236.34,3784166
16-02-17,236.42,236.6,235.33,236.22,3402592
