Date,Open,High,Low,Close,Volume
23-10-15,67.75,68.38,67.75,67.95,54663
26-10-15,68.63,68.73,68,68.25,44195
27-10-15,68.35,68.35,67.97,67.97,32424
28-10-15,67.98,68.16,67.6,68,27217
29-10-15,68.29,68.29,66.95,67.24,43778
30-10-15,66.89,66.96,66.37,66.8,90429
02-11-15,66.87,66.96,65.74,65.75,38108
03-11-15,65.92,66.81,65.92,66.5,16817
04-11-15,66.88,67.62,66.69,66.7,29922
05-11-15,67,67,65.93,66.24,62198
06-11-15,66.34,66.65,65.9,66.6,28645
09-11-15,66.25,66.7,65.21,65.5,57083
10-11-15,65.65,65.65,64.6,65.06,90127
11-11-15,65.52,65.76,65.37,65.5,35982
12-11-15,65.42,65.98,65.06,65.6,32888
13-11-15,64.83,64.99,64.26,64.96,60624
16-11-15,63.99,64.51,63.9,64.2,70931
17-11-15,64.96,65.3,64.6,65.3,56260
18-11-15,65.34,65.87,65.2,65.84,39630
19-11-15,66.18,67.15,66.18,67.15,46480
20-11-15,67.25,67.5,66.97,67.12,37229
23-11-15,67.35,67.73,67.12,67.59,37410
24-11-15,67.48,67.48,67.03,67.03,30661
25-11-15,67.24,67.24,66.58,66.69,36166
26-11-15,66.7,67.38,66.69,66.87,19627
27-11-15,67.2,67.5,66.6,66.65,43316
30-11-15,66.83,66.83,66.14,66.2,32534
01-12-15,66.2,67.57,66.04,67.31,35592
02-12-15,67.58,67.58,67.06,67.43,41974
03-12-15,67.01,67.15,66.68,67,31919
04-12-15,66.2,66.22,65.62,66,57121
07-12-15,66.9,67.05,66.07,66.25,24297
08-12-15,65.78,65.99,65.3,65.52,44468
09-12-15,65.43,65.65,65.06,65.2,31584
10-12-15,65.05,65.13,64,64.58,122521
11-12-15,64.64,64.95,64.3,64.3,35804
14-12-15,63.76,63.87,63.22,63.28,155407
15-12-15,63.41,63.77,63,63.16,105649
16-12-15,63.79,64.42,63.6,64.25,102778
17-12-15,65,65.73,65,65.42,55490
18-12-15,64.96,65.5,64.43,65.31,52827
21-12-15,65.11,65.7,65,65.48,34971
22-12-15,65.89,66.41,65.43,65.56,30691
23-12-15,65.63,66.27,65.63,66.04,32671
24-12-15,66.51,66.78,66.42,66.78,17760
29-12-15,66.7,67.54,66.67,67.47,41045
30-12-15,68.14,68.44,67.98,68.23,25856
31-12-15,68.22,68.3,68,68.12,13538
04-01-16,68.12,68.12,66.57,66.62,26996
05-01-16,66.01,66.5,65.58,65.58,33822
06-01-16,66.15,66.15,64.58,64.98,38818
07-01-16,64.94,64.94,63.35,63.66,54131
08-01-16,62.95,63.68,62.52,63.43,118902
11-01-16,62.6,62.6,61.81,6.26E+01,174485
12-01-16,62.69,63.14,62.15,62.15,144959
13-01-16,62.77,63.22,62.46,63.1,91377
14-01-16,62.2,62.36,61.69,62.21,76183
15-01-16,63,63.31,61.75,61.87,52967
18-01-16,61.37,62.11,60.87,61.7,66370
19-01-16,61.89,62.19,61.36,62.19,81984
20-01-16,61.99,62.36,61.24,61.53,54957
21-01-16,62.39,62.5,61.54,61.59,72605
22-01-16,61.97,62.44,61.88,62.25,39124
25-01-16,62.76,63.35,62.76,63.35,28093
27-01-16,63.51,63.52,62.46,62.6,41886
28-01-16,62.67,63.18,62.11,63.06,45298
29-01-16,63.37,63.5,62.63,63.5,42439
01-02-16,63.72,64.2,63.68,64.1,33213
02-02-16,63.75,64.09,63.04,63.11,63181
03-02-16,62.98,62.98,61.84,61.97,80353
04-02-16,62.65,63.19,62.2,63.03,42534
05-02-16,63.3,63.3,62.4,62.89,84635
08-02-16,62.92,63.09,62.5,62.94,69499
09-02-16,62.77,62.77,61.12,61.25,118334
10-02-16,61.57,61.57,59.65,60.54,148478
11-02-16,60.75,61.1,60.51,61.04,62351
12-02-16,60.79,60.87,60.34,60.4,40065
15-02-16,61.56,61.75,60.68,61.15,40372
16-02-16,61.59,62.27,61.2,62.27,35575
17-02-16,62.31,62.59,61.9,62.21,44230
18-02-16,63,63.5,62.82,63.36,36506
19-02-16,63.01,63.4,62.69,62.88,23341
22-02-16,63.14,63.81,62.88,63.81,26593
23-02-16,64,64.09,63.2,63.2,33563
24-02-16,63.2,63.2,61.93,61.98,42374
25-02-16,62.34,62.73,61.8,62.3,31259
26-02-16,62.57,62.57,61.7,62.17,35454
29-02-16,62.16,62.92,62.16,62.44,24307
01-03-16,62.43,62.95,62.3,62.91,18643
02-03-16,63.64,64.52,63.64,64.16,44105
03-03-16,64.4,65,64.4,64.84,37332
04-03-16,65.01,65.39,65.01,65.26,28554
07-03-16,65.5,65.97,65.5,65.81,85577
08-03-16,66,66.36,65.28,65.4,93961
09-03-16,65.46,66,65.1,65.83,137226
10-03-16,65.95,66.4,65.95,66.08,23813
11-03-16,66,66.42,65.59,66.3,347949
14-03-16,66.33,66.81,66.33,66.43,30778
15-03-16,66.44,66.44,65.47,65.55,38605
16-03-16,65.5,65.68,65.25,65.52,43977
17-03-16,66.07,66.58,66,66.27,141211
18-03-16,66.78,66.86,66.31,66.41,44846
21-03-16,66.7,66.7,66,66.18,62463
22-03-16,66.2,66.63,66.03,66.23,27994
23-03-16,66.52,66.52,65.68,65.92,80267
24-03-16,65.69,65.69,65.06,65.16,74509
29-03-16,65.59,65.64,64.09,64.45,45766
30-03-16,64.96,64.98,64.01,64.16,63315
31-03-16,65,65.39,64.95,65.13,49738
01-04-16,64.13,64.14,62.46,63.4,33425
04-04-16,63.91,63.91,63.35,63.35,36009
05-04-16,63.4,63.41,62.17,62.26,137321
06-04-16,62.57,62.82,62.17,62.53,87006
07-04-16,63,63.18,62.75,62.9,20814
08-04-16,62.49,62.81,62.01,62.81,32603
11-04-16,62.8,63,62.24,62.44,52226
12-04-16,62.65,63.09,62.44,63.09,42024
13-04-16,63.8,63.99,63.58,63.99,21244
14-04-16,64.4,64.84,64.3,64.76,83996
15-04-16,65.08,65.26,64.75,65.24,46337
18-04-16,65.2,65.3,64.59,65.01,52489
19-04-16,65.56,66.05,65.56,65.66,96977
20-04-16,65.9,66.42,65.79,65.99,86462
21-04-16,66.71,66.83,66.45,66.64,80449
22-04-16,66.57,66.7,66.1,66.31,49946
26-04-16,66.32,66.42,65.98,66.01,63520
27-04-16,66.6,66.83,65.57,65.57,40165
28-04-16,6.59E+01,66.42,65.85,66.15,41982
29-04-16,66.14,66.53,65.96,66.53,201349
02-05-16,66.38,66.66,65.67,66.66,45034
03-05-16,66.28,67.8,66.1,67.65,141239
04-05-16,67.56,67.56,66.74,67,110849
05-05-16,66.92,67.01,66.48,66.75,279171
06-05-16,66.36,66.97,65.84,66.94,180133
09-05-16,67,67.51,66.78,67.5,187856
10-05-16,67.5,67.82,67.11,67.8,110957
11-05-16,68.26,68.82,68.08,68.21,56475
12-05-16,68.15,68.19,67.87,68.05,28172
13-05-16,68.11,68.26,67.55,67.69,23375
16-05-16,67.67,68.29,67.67,68.06,35735
17-05-16,68.5,68.79,68.47,68.74,72925
18-05-16,68.42,68.71,68.12,68.2,153368
19-05-16,68.6,68.6,67.56,67.78,30268
20-05-16,67.91,68.37,67.85,68.2,50644
23-05-16,68.34,68.38,67.57,67.8,26403
24-05-16,67.75,68.14,67.52,67.52,52761
25-05-16,68.25,68.78,68.25,68.5,48568
26-05-16,68.5,68.82,68.24,68.65,53384
27-05-16,68.9,69.19,68.81,68.96,38189
30-05-16,69,69.14,68.69,68.89,34800
31-05-16,68.91,68.91,68.36,68.53,41445
01-06-16,68.12,68.35,67.59,67.9,38917
02-06-16,68.02,68.02,67.21,67.23,91666
03-06-16,67.81,67.88,67.47,67.85,36161
06-06-16,67.85,6.85E+01,67.8,68.29,22654
07-06-16,68.9,68.9,68.33,68.37,18647
08-06-16,68.2,68.54,67.99,6.85E+01,24248
09-06-16,68.59,68.72,68.08,68.5,31947
10-06-16,6.79E+01,67.98,67.54,67.73,50647
14-06-16,67.23,67.23,66.28,66.5,41337
15-06-16,66.1,66.28,65.71,65.75,41105
16-06-16,67,67,65.6,65.67,52408
17-06-16,65.95,66.06,65.67,65.93,96503
20-06-16,66.65,67.03,66.5,67.03,31417
21-06-16,67.28,67.5,66.98,67.28,37185
22-06-16,67.39,67.58,67.13,67.24,38148
23-06-16,67.49,67.6,67.2,67.6,1116921
24-06-16,67.6,67.9,64.79,65.2,209028
27-06-16,65.26,65.75,64.7,65.5,84079
28-06-16,64.66,65.24,64.37,65.14,77834
29-06-16,66.23,66.23,65.43,65.7,37737
30-06-16,66.63,67.11,66.4,66.84,63420
01-07-16,67.16,67.25,66.68,67.04,33649
04-07-16,67,67.29,66.47,67.29,42154
05-07-16,67.43,67.43,66.58,66.67,55742
06-07-16,66.34,66.43,65.68,66.29,60766
07-07-16,66.79,66.84,66.48,66.71,29535
08-07-16,66.55,66.83,66.55,66.74,30260
11-07-16,67.54,68.07,67.54,68,38372
12-07-16,68.46,68.76,68.29,6.83E+01,46259
13-07-16,68.69,68.76,68.41,68.74,35231
14-07-16,68.89,69.02,68.79,69,22802
15-07-16,69.1,69.5,6.91E+01,69.22,24066
18-07-16,69.25,69.65,69.25,69.62,38132
19-07-16,69.62,69.67,69.29,69.4,27761
20-07-16,69.44,69.95,69.44,69.93,57158
21-07-16,70.39,7.06E+01,70.16,70.26,319168
22-07-16,70.19,70.26,69.83,70.04,563144
25-07-16,70.34,70.73,70.34,70.62,80672
26-07-16,70.32,70.53,70.1,70.53,28963
27-07-16,70.84,71,70.51,70.6,32991
28-07-16,70.73,70.94,70.67,70.77,30344
29-07-16,70.9,71.03,70.6,70.9,56875
01-08-16,71.09,71.58,70.99,71.26,36278
02-08-16,71.14,71.28,70.65,70.68,87499
03-08-16,70.67,70.67,69.74,6.97E+01,43312
04-08-16,70.49,70.49,69.85,70,59472
05-08-16,70.21,70.3,70.05,70.19,27498
08-08-16,70.64,70.81,70.57,70.62,51481
09-08-16,70.61,70.83,70.6,70.82,47044
10-08-16,70.65,70.77,70.3,70.59,36577
11-08-16,70.41,70.41,69.94,70.26,20479
12-08-16,70.77,70.93,70.35,70.63,27717
15-08-16,70.48,70.88,70.39,70.82,25748
16-08-16,70.9,70.9,70.62,70.74,16594
17-08-16,70.55,70.94,70.52,70.88,45824
18-08-16,71.09,71.12,70.44,70.48,37087
19-08-16,70.82,70.86,70.5,70.72,32481
22-08-16,70.78,70.97,70.56,70.6,31645
23-08-16,70.78,71.42,70.78,71.11,50202
24-08-16,71.5,71.5,71.29,71.45,36677
25-08-16,71.37,71.37,71,71.09,28108
26-08-16,71.04,71.04,70.73,70.8,39140
29-08-16,71.01,71.01,70.02,70.21,42304
30-08-16,70.68,70.68,70.3,70.3,11812
31-08-16,70.29,70.3,69.55,69.8,71743
01-09-16,70.22,70.22,69.5,69.64,32312
02-09-16,69.5,69.5,68.96,69.04,42301
05-09-16,69.48,69.88,69.48,69.78,27444
06-09-16,69.69,69.78,69.56,69.64,15678
07-09-16,69.7,70.07,69.51,69.81,51630
08-09-16,69.48,69.48,69.02,69.43,21181
09-09-16,69.01,69.01,68.8,68.85,39736
12-09-16,6.78E+01,67.77,67.23,67.24,88163
13-09-16,67.97,68.01,67.18,67.22,63605
14-09-16,67.02,67.47,67,67.36,39736
15-09-16,67.29,67.72,67.03,67.72,24605
16-09-16,68.06,68.5,67.85,68.31,27646
20-09-16,68.22,68.39,68.1,68.37,22026
21-09-16,68.55,69.04,68.5,69,25090
22-09-16,69.4,69.63,69.4,69.6,29879
23-09-16,69.75,70.21,69.5,70.13,32770
26-09-16,69.91,70.19,69.76,70.19,24366
27-09-16,69.55,69.88,69.32,69.88,50686
28-09-16,69.92,70.2,69.66,69.76,66333
29-09-16,70.52,70.71,70.42,70.71,28078
30-09-16,70.15,70.33,69.95,70.24,27433
03-10-16,70.46,70.92,70.46,70.75,32120
04-10-16,70.79,70.79,69.37,69.75,32086
05-10-16,69.54,69.54,69.22,69.43,27446
06-10-16,69.63,69.73,69.45,69.73,23325
07-10-16,69.99,69.99,69.42,69.49,26934
10-10-16,69.73,69.87,69.59,69.62,21859
11-10-16,69.89,69.98,69.62,69.68,17882
12-10-16,69.3,69.55,69.1,69.55,47364
