level_0,Date,1_Day_returns,5_Day_returns,10_Day_returns
AMZN,2017-11-28,-0.0018647972961868264,0.059743688231109315,0.05705954739598584
AMZN,2017-11-29,-0.027086089741931163,0.01911383994904181,0.02148943953893223
AMZN,2017-11-30,0.013330216236012493,0.017808923688424683,0.04443108680926788
AMZN,2017-12-01,-0.012237114437274266,-0.019940998662784537,0.022034780630009854
AMZN,2017-12-04,-0.02443328172287018,-0.05174649168931056,0.0036021048885492846
AMZN,2017-12-05,0.006719868993611877,-0.043590843130952184,0.013548567358410368
AMZN,2017-12-06,0.009443161439137482,-0.007681283246176562,0.011285737884294544
AMZN,2017-12-07,0.006456426983286523,-0.014412543817718282,0.0031397079777004677
AMZN,2017-12-08,0.0019054836333016745,-0.0003010931245222004,-0.0202360876897133
AMZN,2017-12-11,0.005955287388392794,0.030839185395526325,-0.022503125944558944
AMZN,2017-12-12,-0.0032851587330678944,0.020594454016637176,-0.023894118728721936
AMZN,2017-12-13,-0.0008153527720894393,0.01022261426341875,0.0024628082215685243
AMZN,2017-12-14,0.008701781450803026,0.01247637090832554,-0.002115989151795228
AMZN,2017-12-15,0.004155812888311239,0.014750442898827432,0.014444908517364796
AMZN,2017-12-18,0.009701936380863918,0.018529849172804758,0.04994048002232243
AMZN,2017-12-19,-0.00268772471399481,0.01914035917641188,0.04012899843996953
AMZN,2017-12-20,-0.008219786189332279,0.011588044443311851,0.021929118815142035
AMZN,2017-12-21,-0.0024286148022459875,0.00042580007480608195,0.012907483422797572
AMZN,2017-12-22,-0.005447942014419893,-0.00914228095302927,0.005473309252635561
AMZN,2017-12-26,0.007189585846296254,-0.011607743116101688,0.006707016327525128
AMZN,2017-12-27,0.004673850194055751,-0.004312010557810275,0.014745815187752642
AMZN,2017-12-28,0.0032479875734559016,0.007200948102028537,0.01887243745198086
AMZN,2017-12-29,-0.01402074464641756,-0.00450308064500371,-0.004079197982273186
AMZN,2018-01-02,0.01670845729433479,0.017674368065462964,0.008370503073912072
AMZN,2018-01-03,0.012775284717110313,0.023318213721177594,0.011439798770274123
AMZN,2018-01-04,0.004476013010291435,0.023116705148561678,0.01870501511408884
AMZN,2018-01-05,0.016162542167639904,0.036287024659315215,0.04374927374269255
AMZN,2018-01-08,0.014424703660649518,0.0661838493959166,0.06138273753968626
AMZN,2018-01-09,0.0046756727465717685,0.05356552163829509,0.0721866264488118
AMZN,2018-01-10,0.0013011933793785069,0.041629303201705214,0.0659182379120038
AMZN,2018-01-11,0.017818355966359167,0.05546514917154277,0.07986402581952401
AMZN,2018-01-12,0.02233911102318742,0.06188061214913132,0.10041310010743554
AMZN,2018-01-16,-0.0002604702980621987,0.046508449526788675,0.11577040714182374
AMZN,2018-01-17,-0.007556355058972786,0.033767103438101076,0.08914137758627239
AMZN,2018-01-18,-0.0012973387729247055,0.031084317205508194,0.07400763887297934
AMZN,2018-01-19,0.0009742444390812288,0.014020664215533163,0.07026347161927471
AMZN,2018-01-22,0.02528241101369244,0.016940015514115947,0.07986888619307653
AMZN,2018-01-23,0.02654238942939613,0.04420401756392045,0.09276832741046204
AMZN,2018-01-24,-0.0036916561368250944,0.04827027781129334,0.08366732871323435
AMZN,2018-01-25,0.015056936051454306,0.06543624810368254,0.09855460640198399
AMZN,2018-01-26,0.017489820755647978,0.08301541536372858,0.09820001084278984
AMZN,2018-01-29,0.011147965007295202,0.06808506763892996,0.08617844525512908
AMZN,2018-01-30,0.014206232587816059,0.05524968446311429,0.10189596004944335
AMZN,2018-01-31,0.009090198249863013,0.06878771000659856,0.1203783896899131
AMZN,2018-02-01,-0.04196735385431105,0.0087449103778241,0.07475339260663438
AMZN,2018-02-02,0.02874097206609716,0.01989936262765335,0.10456673184539023
AMZN,2018-02-05,-0.027938006598856924,-0.01952489466045726,0.04723081920487249
AMZN,2018-02-06,0.03801436389950541,0.0034914104121357425,0.05893399419885159
AMZN,2018-02-07,-0.01806155716557334,-0.023509697500969873,0.043660834251588954
AMZN,2018-02-08,-0.046782159492866904,-0.028417266187050316,-0.019920862255214833
AMZN,2018-02-09,-0.008071102861208823,-0.06318401249770578,-0.04454197144701444
AMZN,2018-02-12,0.03480890245792723,-0.0027122442670863833,-0.02218418264393529
AMZN,2018-02-13,0.020400676435602838,-0.019634856758754093,-0.016211999689946688
AMZN,2018-02-14,0.02583229444134827,0.024188666428519356,0.0001103006968632414
AMZN,2018-02-15,0.007380834965788674,0.08238430934144758,0.051625906306205005
AMZN,2018-02-16,-0.0089413229750831,0.08143473261306755,0.013105346952190233
AMZN,2018-02-20,0.013570905421351531,0.05923980600204515,0.05636688891074648
AMZN,2018-02-21,0.009922749073197457,0.04836306120663125,0.02777860266867016
AMZN,2018-02-22,0.0016318626785580825,0.02363110563958859,0.04839137699976104
AMZN,2018-02-23,0.009869817359685173,0.026160238328387653,0.11069974083672718
AMZN,2018-02-26,0.014633300781250025,0.05056983393873171,0.13612270745688693
AMZN,2018-02-27,-0.006550787491696575,0.02971362795535315,0.09071366351309029
AMZN,2018-02-28,0.0003108313001467522,0.019913350923491446,0.06923948273966474
AMZN,2018-03-01,-0.012562399162549753,0.005460019617181455,0.029220151557137752
AMZN,2018-03-02,0.004553248552312761,0.0001666666666666483,0.026331265034775786
AMZN,2018-03-05,0.015570728446300697,0.0010907284949872587,0.051715720392582654
AMZN,2018-03-06,0.009208412541112043,0.016971146781806112,0.047189049078609546
AMZN,2018-03-07,0.004786546448744211,0.021521405586283793,0.04186331981158187
AMZN,2018-03-08,0.0044401199686487924,0.03911080792085109,0.04478437331652407
AMZN,2018-03-09,0.017417827350417525,0.052417940108940186,0.052593343098958245
AMZN,2018-03-12,0.012350448618387189,0.049080821217918125,0.05022508356316502
AMZN,2018-03-13,-0.006387653103392066,0.03286857689773082,0.05039754112257744
AMZN,2018-03-14,0.0017755834941217685,0.02977346278317161,0.05193563513772004
AMZN,2018-03-15,-0.005455722005617503,0.019628034246014447,0.05950651044412525
AMZN,2018-03-16,-0.0067242358936814295,-0.004566474466624171,0.04761210045721542
AMZN,2018-03-19,-0.017020003490430424,-0.03344613044849287,0.013993127220451651
AMZN,2018-03-20,0.026913811375998575,-0.0010515457245607873,0.031782468361660765
AMZN,2018-03-21,-0.002930977041077365,-0.005744823789087028,0.023857595696804124
AMZN,2018-03-22,-0.023352219379922046,-0.02363611887182626,-0.004472015176470889
AMZN,2018-03-23,-0.03194986403665934,-0.04843224607798413,-0.05277755592953204
AMZN,2018-03-26,0.04031929470924189,0.007074709702469262,-0.02660804240961767
AMZN,2018-03-27,-0.03779899031862355,-0.05638789568728653,-0.0573801469612204
AMZN,2018-03-28,-0.04383955294893915,-0.09510319674267209,-0.10030166942469354
AMZN,2018-03-29,0.011121768164654933,-0.06316189534042593,-0.08530511214581593
AMZN,2018-04-02,-0.05206100665038371,-0.08262461119452857,-0.1270551617710416
AMZN,2018-04-03,0.014621140632609997,-0.10528578282474621,-0.09895593947155934
AMZN,2018-04-04,0.01330404569615018,-0.05776700826185355,-0.11089754391310402
